Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Postal Code,Sales,Quantity,Discount,Profit
CA-2017-151218,2017-06-20,2017-06-23,First Class,PJ-19015,OFF-ST-10004835,33180,4.464,1,0.2,0.3348
CA-2015-111073,2015-12-26,2015-12-30,Standard Class,MC-18100,FUR-TA-10004086,44256,51.588,1,0.4,-15.4764
CA-2017-144883,2017-08-15,2017-08-19,Standard Class,BO-11350,OFF-LA-10000305,55113,50.4,8,0.0,23.184
CA-2017-142174,2017-03-04,2017-03-09,Standard Class,DP-13000,OFF-PA-10000806,77041,89.568,2,0.2,32.4684
CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,FUR-FU-10004018,10701,14.89,1,0.0,4.0203
CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,TEC-PH-10002660,10701,543.92,8,0.0,135.98
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-EN-10001509,92037,4.08,2,0.0,1.9176
CA-2016-106656,2016-09-23,2016-09-26,First Class,DV-13045,OFF-LA-10003148,92037,18.9,3,0.0,8.694
CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,FUR-TA-10002645,22153,2275.5,10,0.0,386.835
CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,TEC-AC-10003033,22153,1979.7,6,0.0,653.301
CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,OFF-LA-10001297,22153,62.1,6,0.0,29.808
US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,FUR-CH-10002017,62521,37.296,2,0.3,-1.0656
US-2014-166310,2014-09-21,2014-09-23,First Class,JS-15940,FUR-FU-10001546,75043,8.544,2,0.6,-7.476
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,FUR-FU-10000629,11572,68.95,5,0.0,28.959
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,OFF-ST-10000036,11572,296.37,3,0.0,80.0199
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,TEC-PH-10002583,11572,39.98,2,0.0,1.999
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,FUR-CH-10003774,77095,191.058,3,0.3,-46.3998
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,OFF-AR-10003876,77095,13.04,5,0.2,3.912
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,OFF-BI-10003527,77095,1525.188,6,0.8,-2287.782
CA-2016-123414,2016-08-21,2016-08-27,Standard Class,SU-20665,OFF-LA-10004559,27834,9.216,4,0.2,3.3408
CA-2016-123414,2016-08-21,2016-08-27,Standard Class,SU-20665,OFF-SU-10002573,27834,28.048,2,0.2,3.506
CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,FUR-FU-10000222,94110,64.96,2,0.0,21.4368
CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,OFF-EN-10001219,94110,30.56,4,0.0,14.9744
CA-2016-154060,2016-05-02,2016-05-08,Standard Class,DL-12865,FUR-CH-10002304,27405,187.056,9,0.2,11.691
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10002364,37918,11.808,2,0.2,1.3284
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10004864,37918,9.656,1,0.2,1.5691
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-PA-10003172,37918,20.736,4,0.2,7.2576
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-BI-10000977,37918,27.36,3,0.7,-21.888
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-TA-10000198,37918,2314.116,7,0.4,-1002.7836
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,OFF-BI-10003984,37918,34.236,4,0.7,-26.2476
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,FUR-FU-10003691,37918,19.76,2,0.2,5.928
CA-2017-134439,2017-09-18,2017-09-23,Second Class,TM-21010,OFF-PA-10004082,68801,15.96,2,0.0,7.98
CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,OFF-AR-10003723,90712,16.9,5,0.0,6.253
CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,FUR-FU-10004270,90712,25.08,6,0.0,9.0288
CA-2015-152681,2015-01-17,2015-01-22,Standard Class,SC-20260,OFF-AR-10003183,1841,6.68,2,0.0,2.004
CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,OFF-PA-10002005,90049,19.44,3,0.0,9.3312
CA-2015-120320,2015-03-05,2015-03-09,Standard Class,MV-18190,TEC-PH-10000149,77036,31.92,2,0.2,2.394
CA-2016-111941,2016-12-25,2016-12-28,Second Class,BD-11620,OFF-BI-10001524,10035,33.568,2,0.2,11.7488
CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,FUR-FU-10004748,10011,63.94,1,0.0,24.9366
CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,OFF-BI-10001460,10011,60.6,5,0.2,20.4525
CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,OFF-SU-10002503,10011,22.72,4,0.0,6.5888
CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,FUR-FU-10001731,19711,10.68,4,0.0,4.0584
CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,OFF-PA-10002160,19711,17.34,3,0.0,8.4966
CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,OFF-PA-10002659,19711,3.38,1,0.0,1.5548
CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,OFF-BI-10001636,98105,26.976,4,0.2,8.7672
CA-2017-111577,2017-10-16,2017-10-21,Standard Class,AJ-10780,OFF-PA-10000062,85254,307.776,7,0.2,111.5688
CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,OFF-ST-10002554,11572,244.55,5,0.0,4.891
CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,OFF-EN-10001509,11572,12.24,6,0.0,5.7528
CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,TEC-AC-10002018,11572,13.98,2,0.0,6.0114
CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,TEC-AC-10002637,11572,899.95,5,0.0,53.997
US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,OFF-EN-10001509,75220,1.632,1,0.2,0.5508
US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,TEC-PH-10004922,75220,267.96,5,0.2,16.7475
CA-2015-112053,2015-10-11,2015-10-13,Second Class,SH-20395,TEC-AC-10002550,14609,31.95,1,0.0,2.2365
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-ST-10003208,90045,725.84,4,0.0,210.4936
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-BI-10003981,90045,10.896,3,0.2,3.9498
CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,OFF-BI-10001031,90045,8.544,2,0.2,2.8836
CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,OFF-BI-10003676,55125,32.34,3,0.0,15.5232
CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,OFF-PA-10004082,55125,39.9,5,0.0,19.95
US-2017-103814,2017-12-09,2017-12-16,Standard Class,LH-16900,OFF-PA-10001019,60068,143.856,9,0.2,48.5514
CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,OFF-PA-10004665,75217,41.92,4,0.2,15.196
CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,TEC-PH-10002447,75217,329.584,2,0.2,37.0782
US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,OFF-BI-10000014,71203,87.28,8,0.0,41.0216
CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,FUR-CH-10002439,90004,279.456,6,0.2,20.9592
CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,OFF-PA-10003063,90004,8.0,2,0.0,3.84
CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,OFF-BI-10002982,94109,27.24,5,0.2,9.534
CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,TEC-AC-10004510,94122,16.36,1,0.0,1.636
CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,OFF-ST-10000321,94122,15.78,2,0.0,0.6312
CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,OFF-AR-10004602,94122,45.98,2,0.0,12.8744
US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,FUR-BO-10003433,28314,198.272,8,0.2,-32.2192
CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,OFF-ST-10001496,75217,720.76,5,0.2,54.057
CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,FUR-FU-10000672,67212,70.56,6,0.0,23.9904
CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,OFF-AP-10001293,67212,81.96,2,0.0,22.9488
CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,OFF-AP-10000692,97477,64.864,4,0.2,6.4864
CA-2016-107790,2016-11-20,2016-11-24,Standard Class,EH-13990,TEC-PH-10004539,77041,151.192,1,0.2,13.2293
CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,TEC-PH-10002923,98103,88.776,3,0.2,7.7679
CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,OFF-LA-10004689,98103,11.56,4,0.0,5.4332
CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,OFF-ST-10001228,98103,15.58,1,0.0,3.895
CA-2017-147403,2017-09-10,2017-09-13,First Class,KH-16630,OFF-PA-10003302,44312,85.056,3,0.2,28.7064
US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,FUR-FU-10004665,48237,273.96,2,0.0,71.2296
US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,FUR-FU-10004188,48237,306.9,3,0.0,79.794
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,OFF-PA-10003177,77041,15.552,3,0.2,5.4432
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,FUR-TA-10002607,77041,347.361,7,0.3,-69.4722
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,OFF-PA-10001166,77041,10.368,2,0.2,3.6288
CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,TEC-AC-10004510,98103,98.16,6,0.0,9.816
CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,OFF-AR-10004062,98103,31.44,3,0.0,7.86
CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,OFF-EN-10000056,19134,348.488,7,0.2,117.6147
CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,OFF-ST-10001469,19134,172.736,4,0.2,-30.2288
CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,OFF-PA-10000551,90045,15.54,3,0.0,7.6146
CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,TEC-MA-10000423,90045,105.552,6,0.2,35.6238
CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10001870,77070,25.92,5,0.2,9.072
CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-FA-10001843,77070,15.808,8,0.2,5.3352
CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10002036,77070,10.368,2,0.2,3.7584
CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,TEC-PH-10001760,19143,358.2,3,0.4,41.79
CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,TEC-PH-10000673,19143,545.916,14,0.4,72.7888
CA-2017-152786,2017-03-12,2017-03-17,Standard Class,GA-14725,OFF-BI-10000829,72756,40.41,9,0.0,18.5886
CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,TEC-PH-10001924,90045,167.976,3,0.2,10.4985
CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,TEC-AC-10004864,90045,109.53,3,0.0,47.0979
CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,OFF-LA-10004345,90045,9.82,2,0.0,4.8118
CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,OFF-BI-10000088,98105,26.352,3,0.2,9.5526
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-LA-10002787,19805,22.5,6,0.0,10.8
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-LA-10001569,19805,9.96,2,0.0,4.5816
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,OFF-BI-10002429,19805,213.08,7,0.0,102.2784
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,FUR-BO-10000362,19805,1025.88,6,0.0,235.9524
CA-2014-104829,2014-11-18,2014-11-21,Second Class,JG-15805,OFF-PA-10003016,84604,21.98,7,0.0,9.891
US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,FUR-FU-10002501,94110,63.2,5,0.0,23.384
CA-2016-145492,2016-11-20,2016-11-27,Standard Class,MC-17605,OFF-AP-10003622,90004,39.0,12,0.0,11.31
CA-2016-163202,2016-09-27,2016-10-02,Standard Class,BM-11650,OFF-BI-10002764,43130,2.907,3,0.7,-2.0349
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,FUR-BO-10001798,90004,556.665,5,0.15,6.549
CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,TEC-AC-10000158,98103,71.98,2,0.0,15.1158
CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,TEC-AC-10000303,98103,79.98,2,0.0,26.3934
CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,OFF-BI-10003910,10024,24.672,4,0.2,7.71
CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,OFF-BI-10000138,10024,3.744,1,0.2,1.3104
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-PH-10002398,90045,445.96,5,0.2,55.745
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-AC-10003399,90045,36.24,1,0.0,15.2208
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,OFF-FA-10000992,90045,10.65,3,0.0,5.0055
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-PA-10003022,94109,87.92,4,0.0,40.4432
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-BI-10002854,94109,22.424,1,0.2,8.409
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-BI-10001670,94109,90.48,3,0.2,33.93
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,OFF-ST-10001837,94109,42.76,1,0.0,11.1176
CA-2017-166856,2017-09-18,2017-09-22,Standard Class,TS-21505,OFF-BI-10002012,88101,10.08,7,0.2,3.528
CA-2017-166856,2017-09-18,2017-09-22,Standard Class,TS-21505,TEC-AC-10004992,88101,101.34,3,0.0,8.1072
CA-2016-153157,2016-09-11,2016-09-14,First Class,TB-21625,TEC-PH-10003171,67212,224.75,5,0.0,62.93
US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,OFF-AP-10000390,60653,73.176,6,0.8,-197.5752
US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,OFF-PA-10004888,60653,20.736,4,0.2,7.2576
US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,TEC-PH-10004188,60653,39.984,2,0.2,-8.9964
CA-2014-132542,2014-10-06,2014-10-08,Second Class,AM-10360,OFF-BI-10004099,68104,15.36,2,0.0,7.68
CA-2015-110877,2015-10-23,2015-10-26,First Class,JE-15715,OFF-PA-10004621,77041,36.288,7,0.2,12.7008
CA-2015-110877,2015-10-23,2015-10-26,First Class,JE-15715,TEC-PH-10002103,77041,150.384,2,0.2,15.0384
US-2016-151827,2016-03-31,2016-04-02,Second Class,CS-11950,TEC-PH-10002789,19134,280.782,3,0.4,-60.8361
US-2016-151827,2016-03-31,2016-04-02,Second Class,CS-11950,TEC-AC-10003289,19134,31.984,2,0.2,1.1994
US-2016-163258,2016-12-29,2017-01-02,Standard Class,PF-19225,OFF-BI-10000138,90045,11.232,3,0.2,3.9312
CA-2017-103009,2017-11-03,2017-11-05,Second Class,PJ-18835,OFF-PA-10001215,40475,26.4,5,0.0,11.88
US-2017-120649,2017-01-20,2017-01-26,Standard Class,JF-15490,OFF-AR-10001545,6708,3.52,2,0.0,1.0208
CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,TEC-AC-10003870,90045,1649.95,5,0.0,659.98
CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,FUR-FU-10001085,90045,111.9,6,0.0,51.474
US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,FUR-BO-10004218,90036,599.165,5,0.15,35.245
CA-2016-113096,2016-09-02,2016-09-04,First Class,SZ-20035,OFF-ST-10003455,94122,46.53,3,0.0,12.0978
CA-2014-136861,2014-09-05,2014-09-07,First Class,PR-18880,FUR-FU-10001967,33710,31.984,2,0.2,1.999
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,OFF-AP-10000938,44107,161.568,2,0.2,16.1568
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,OFF-PA-10002195,44107,4.064,1,0.2,1.3716
CA-2017-117422,2017-10-21,2017-10-25,Standard Class,FC-14245,OFF-BI-10002799,44107,6.216,4,0.7,-4.9728
CA-2017-129707,2017-04-25,2017-04-29,Standard Class,LH-16750,OFF-AR-10000246,85224,8.896,4,0.2,0.6672
CA-2015-160171,2015-10-19,2015-10-24,Standard Class,RM-19675,OFF-AP-10000275,90008,1640.7,5,0.0,459.396
CA-2015-160171,2015-10-19,2015-10-24,Standard Class,RM-19675,TEC-AC-10000892,90008,270.0,3,0.0,97.2
CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,FUR-FU-10001591,32137,19.52,2,0.2,5.368
CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,OFF-BI-10001787,32137,9.81,5,0.7,-6.867
CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,FUR-FU-10003192,32137,213.216,3,0.2,15.9912
CA-2016-167115,2016-04-04,2016-04-09,Standard Class,EH-14185,OFF-BI-10004600,10035,588.784,2,0.2,183.995
US-2017-153633,2017-11-13,2017-11-18,Second Class,TC-21295,OFF-AR-10002335,33458,2.064,1,0.2,0.1548
CA-2017-155929,2017-09-09,2017-09-13,Standard Class,AI-10855,OFF-PA-10000859,85301,6.368,2,0.2,2.388
CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,TEC-AC-10003198,10035,99.6,1,0.0,36.852
CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,OFF-BI-10001900,10035,62.296,13,0.2,21.0249
CA-2015-148712,2015-04-17,2015-04-23,Standard Class,JM-15535,OFF-AR-10000614,10035,10.71,3,0.0,2.7846
CA-2016-128307,2016-07-25,2016-07-29,Standard Class,BE-11335,OFF-EN-10003040,77041,20.936,1,0.2,7.0659
US-2016-127425,2016-08-26,2016-08-31,Standard Class,DR-12880,TEC-PH-10003442,10035,33.0,6,0.0,8.25
US-2016-127425,2016-08-26,2016-08-31,Standard Class,DR-12880,TEC-AC-10002800,10035,249.95,5,0.0,87.4825
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,OFF-SU-10000157,66062,357.93,3,0.0,7.1586
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,TEC-AC-10001542,66062,57.4,5,0.0,10.906
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,OFF-BI-10004519,66062,331.96,2,0.0,149.382
US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,FUR-FU-10003464,66062,40.56,2,0.0,12.9792
CA-2016-140613,2016-07-22,2016-07-29,Standard Class,KN-16705,OFF-SU-10004261,89431,86.2,5,0.0,24.998
US-2017-108700,2017-05-19,2017-05-23,Standard Class,PJ-18835,OFF-PA-10004733,61107,38.016,6,0.2,13.7808
CA-2017-160962,2017-04-28,2017-05-02,Standard Class,MC-17605,OFF-ST-10001325,19143,8.384,1,0.2,0.7336
CA-2017-160962,2017-04-28,2017-05-02,Standard Class,MC-17605,OFF-AR-10003056,19143,6.848,2,0.2,0.7704
CA-2017-130631,2017-12-29,2018-01-02,Standard Class,BS-11755,OFF-FA-10000089,98026,19.6,5,0.0,9.604
CA-2017-130631,2017-12-29,2018-01-02,Standard Class,BS-11755,FUR-FU-10004093,98026,68.46,2,0.0,20.538
CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,OFF-BI-10004022,94122,13.344,6,0.2,4.3368
CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,FUR-TA-10001771,94122,1478.272,8,0.2,92.392
US-2014-107405,2014-03-21,2014-03-25,Standard Class,TS-21205,OFF-ST-10002301,28806,16.272,1,0.2,-3.8646
CA-2017-101574,2017-09-28,2017-10-04,Standard Class,BD-11725,FUR-FU-10001706,90032,9.24,3,0.0,4.4352
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,OFF-BI-10003676,85254,32.34,10,0.7,-23.716
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,OFF-PA-10000659,85254,56.064,4,0.2,19.6224
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,OFF-EN-10002504,85254,108.72,5,0.2,36.693
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,FUR-BO-10001972,85254,181.47,5,0.7,-320.597
CA-2014-107706,2014-02-14,2014-02-19,Second Class,ST-20530,OFF-PA-10000466,77095,16.176,3,0.2,6.066
CA-2016-122448,2016-06-09,2016-06-14,Standard Class,DB-13210,FUR-CH-10002774,94109,122.352,3,0.2,13.7646
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,FUR-CH-10000454,92105,585.552,3,0.2,73.194
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,OFF-PA-10004888,92105,19.44,3,0.0,9.3312
CA-2016-158547,2016-05-30,2016-06-04,Standard Class,JM-16195,OFF-AP-10003842,45011,123.92,5,0.2,9.294
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,FUR-FU-10000320,80134,13.36,5,0.2,4.008
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,OFF-ST-10002554,80134,78.256,2,0.2,-17.6076
CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,FUR-BO-10000468,80134,102.018,7,0.7,-183.6324
CA-2017-121741,2017-12-26,2017-12-26,Same Day,YC-21895,OFF-ST-10004459,68025,750.68,2,0.0,37.534
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,OFF-LA-10002312,55369,44.4,3,0.0,22.2
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,OFF-ST-10001291,55369,84.55,5,0.0,22.8285
CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,OFF-PA-10003022,55369,17.94,3,0.0,8.7906
CA-2016-121356,2016-11-20,2016-11-24,Standard Class,SJ-20500,OFF-BI-10002133,19711,128.4,3,0.0,62.916
CA-2014-101770,2014-03-31,2014-04-04,Standard Class,KB-16240,OFF-BI-10001097,33180,1.869,1,0.7,-1.3083
CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,TEC-PH-10001336,92105,103.192,1,0.2,11.6091
CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,TEC-AC-10002305,92105,36.0,2,0.0,6.48
CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,TEC-AC-10003610,92105,239.96,4,0.0,115.1808
CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,OFF-ST-10002301,92105,40.68,2,0.0,0.4068
CA-2017-148999,2017-01-30,2017-02-04,Standard Class,EB-13870,FUR-CH-10002044,33142,419.136,4,0.2,-68.1096
CA-2014-107573,2014-12-12,2014-12-17,Standard Class,PB-19150,OFF-EN-10001099,33178,23.472,3,0.2,7.6284
CA-2015-156608,2015-10-24,2015-10-29,Standard Class,MT-18070,OFF-BI-10004140,78207,3.592,4,0.8,-6.286
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,TEC-PH-10004897,32216,23.976,3,0.2,-5.6943
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,OFF-LA-10000262,32216,6.264,3,0.2,2.0358
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,OFF-AP-10002222,32216,20.808,3,0.2,1.8207
CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,FUR-CH-10003774,32216,218.352,3,0.2,-19.1058
CA-2017-164098,2017-01-26,2017-01-27,First Class,CG-12520,OFF-ST-10000615,77070,18.16,2,0.2,1.816
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,OFF-SU-10001225,94122,7.36,2,0.0,0.1472
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,OFF-LA-10002043,94122,41.4,4,0.0,19.872
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,FUR-BO-10000330,94122,411.332,4,0.15,-4.8392
CA-2015-113523,2015-09-04,2015-09-08,Standard Class,SC-20440,OFF-BI-10001249,19140,7.656,4,0.7,-6.1248
CA-2017-117821,2017-06-12,2017-06-16,Standard Class,HG-15025,TEC-AC-10004469,43302,63.92,2,0.2,19.176
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,OFF-AR-10001177,10024,6.56,2,0.0,1.9024
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,OFF-LA-10000634,10024,7.83,3,0.0,3.6018
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,TEC-AC-10004708,10024,41.9,2,0.0,8.799
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,FUR-CH-10002084,10024,664.146,6,0.1,88.5528
CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,OFF-PA-10004519,10024,8.96,2,0.0,4.3904
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,FUR-FU-10001847,19140,3.312,1,0.2,0.6624
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,OFF-AP-10001962,19140,20.136,3,0.2,1.2585
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,OFF-EN-10003845,19140,8.856,3,0.2,2.8782
CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,TEC-PH-10001817,19140,859.2,4,0.4,-186.16
US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,OFF-PA-10000167,90036,61.96,2,0.0,27.882
CA-2016-150000,2016-04-08,2016-04-14,Standard Class,PG-18820,OFF-EN-10002973,30080,17.92,4,0.0,8.6016
CA-2015-168529,2015-10-08,2015-10-12,Standard Class,MB-17305,FUR-FU-10001588,94122,145.9,5,0.0,62.737
US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,OFF-PA-10001736,60653,56.704,2,0.2,19.1376
US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,TEC-PH-10002185,60653,11.12,2,0.2,3.475
US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,OFF-PA-10000174,97504,32.896,4,0.2,11.1024
